donor,arbi,zksync,total,exclude
0x208b25810a7ffbda22a1dd0fcf72cb17bfea955e,0.11004565,0,0.11004565,
0x46b079659799abcb96c28dfe9ed883e95ed9c378,0.11004565,0,0.11004565,
0xc3c4347935e6c771e1cd2b8272b4f4ca031c2a8d,0.11004565,0,0.11004565,
0xc999553a4bc10c432be1adef740f4c5ce6726db9,0.11004565,0,0.11004565,
0xf451ac0572e30809e0e57d37540b4aeb878f4a87,0.11004565,0,0.11004565,
0xd94a0e3d884e925db5d52dfe2a34f56d67b7f836,0.11004565,0,0.11004565,
0xd45ba3cac51197dd23fcb7bb13690d9aa3c8d575,0.11004565,0,0.11004565,
0x575c4e37d4e26cb9f8b964e73686c88cb83f3e3f,0.11004565,0,0.11004565,
0x982f6c548943e090492bb7e24a23b249a07e42c5,0.11004565,0,0.11004565,
0xf31f994953fcdc1c09d3477e35813031594da83f,0.11004565,0,0.11004565,
0xad3b983e7ae0e135ab898f8dc0b80f601a057bfe,0.11004565,0,0.11004565,
0x29b323ae79fdf4caab40cad7c51bc342b09e80c2,0.11004565,0,0.11004565,
0xde318f1a8f12377666c455f5aa370c9b34518f44,0.11004565,0,0.11004565,
0xecf39567dbe5d4dae08d8e014af798838cae35fe,0.11004565,0,0.11004565,
0x8628293b694174159e14f99a31115b753fa174bf,0.11004565,0,0.11004565,
0x63fba480fcb667de4527813e90b20fc40b81b82f,0.11004565,0,0.11004565,
0x58da550fe64feb937ba847ab1ea3b0cbaca28083,0.11004565,0,0.11004565,
0x8cfce18bcf57fc7f6810ef7c3d268b5eac17927a,0.11004565,0,0.11004565,
0x311011137f644da28c1727a42e1301b0c9a90a8a,0.11004565,0,0.11004565,
0xc4b6e4b44143c78d5dbc8d3ac955971a19a3fc43,0.11004565,0,0.11004565,
0x578b94b320ea266a51f8b7474c4ff4619a54f73f,0.11004565,0,0.11004565,
0x01e31ccf8a58d48219182cbf7ccdfe257996a754,0.11004565,0,0.11004565,
0x210e9bd9b1a7260af3e25d934d99d4ed7f85548a,0.11004565,0,0.11004565,
0x343083810f835c8fab57a3165054c81b7a65eb28,0.11004565,0,0.11004565,
0x0b00afb005239c69cef9f05cc145fad159d9ad71,0.11004565,0,0.11004565,
0xa341e139ab87f0c8cd7fb511c579441f41c6f5d3,0.11004565,0,0.11004565,
0x912a7ac61321791b74b13cad4f8ef47a37728adc,0.11004565,0,0.11004565,
0x8a1882f4200ff779c1870b9f59b46f88ff273b5e,0.11004565,0,0.11004565,
0xe259a3501cdd46b17dc6362dc1d85241b57b9241,0.11004565,0,0.11004565,
0x8937c6dcc5e4217c1d9803dca38c1bdbe85f87b8,0.11004565,0,0.11004565,
0xdffae9a80c4f395936feeba49324c8a9f8cbdde0,0.11004565,0,0.11004565,
0xcc19a5105adb8d97638955c1896e5955c191a8d6,0.11004565,0,0.11004565,
0xc5b41d595a999ef06c27388b3ded44dbf6a3d488,0.11004565,0,0.11004565,
0x0353e1bcf3007ebac29c1be860b47ef99b0cde64,0.11004565,0,0.11004565,
0xb84a0b0070a7e9e72a9a90602251b810514baa2d,0.11004565,0,0.11004565,
0xd470dbc0de0d9671daf0c24a1e78673506a95b17,0.11004565,0,0.11004565,
0x5d4d71a810ca234ec5b1b809574942bbc7aa7dfa,0.11004565,0,0.11004565,
0x35119fbd5c9d4f7b74f756f6e7207d4e50b83b94,0.11004565,0,0.11004565,
0xf076b3a6d99a535358fad219cdff390172341e3f,0.11004565,0,0.11004565,
0xfa602d722d7d03999c7405169d56f0c18c01c221,0.11004565,0,0.11004565,
0x29e806991eae30a9dd2e2cec91755fedce939f49,0.11004565,0,0.11004565,
0x74afb470e86e99823462865809c8da2dabed9de4,0.11004565,0,0.11004565,
0x258ef8e2f70b984e84a06d3ba8a0a27789cc02a7,0.11004565,0,0.11004565,
0x01c9f18e4e10c65cfaf765ae7a7401a51a5e1f24,0.11004565,0,0.11004565,
0xf5f18ed15e6d33486669bc2db65a20f4f69f0a4b,0.11004565,0,0.11004565,
0xd9293acaea053e43021d844337da74898975e62f,0.11004565,0,0.11004565,
0x383d6720192d2c35b60c347a12f22042420fdcd4,0.11004565,0,0.11004565,
0x64bb0a42f46f15eba4865e88811ade2abbfcd11a,0.11004565,0,0.11004565,
0xa701098bb38c699ac106cc89e7a79e4834e4932a,0.11004565,0,0.11004565,
0xa106357a01647c8b7a1c487c45db694061d053a8,0.11004565,0,0.11004565,
0x5d9d94c7b7ec224c0be434640ba4fee23041bbab,0.11004565,0,0.11004565,
0xcd25c23d92e0605fed1c3c559cf970c4e20f6a2e,0.11004565,0,0.11004565,
0x7a363195d38012fc7fde350de933545477635e87,0.11004565,0,0.11004565,
0x16ff5174f9109b0d56d43ccc86b658e8d920036c,0.11004565,0,0.11004565,
0xfe81bffc34a47d6fbce67945bd45d214e0afd6c8,0.11004565,0,0.11004565,
0x9bdfabbf33852b818c757115a5e90f4ebc9a6dae,0.11004565,0,0.11004565,
0xc7e16b91b0a315ed42449a8bf0aa611dde5f3e0b,0.11004565,0,0.11004565,
0x1f02dec941df0f4b340d4e833b08997574f8a9e1,0.11004565,0,0.11004565,
0xc7cc443e76513b8d314b6e762d856cd0a0019d0e,0.11004565,0,0.11004565,
0x2eaa3e8b0f092ab3a31a30a3f9edade1d27873d0,0.11004565,0,0.11004565,
0x9b26802459f82189324bf2f6e5a716a5b7caad7b,0.11004565,0,0.11004565,
0xee23b5a353e344c3efc76c1277dc937149e4bb95,0.11004565,0,0.11004565,
0x5dd708cf78f857bedb490f03ef69dea4a9ff7620,0.11004565,0,0.11004565,
0x5db139ce2e4afc4d16a3b044b18776e11a608521,0.11004565,0,0.11004565,
0x113c81252b544663fdd48c6f4fe8aff56397d5c5,0.11004565,0,0.11004565,
0x712f07152d583f4201d6bcd3af32fe3572c13701,0.11004565,0,0.11004565,
0xb92cbb0f6123236eaa8964fe72ab3b2e094e0d26,0.11004565,0,0.11004565,
0xd19dc765f365c9d54001bbe1cfa50b3a612e2051,0.11004565,0,0.11004565,
0xcb569b6adb37f80f543ccdcc7fed213c37ebb6a9,0.11004565,0,0.11004565,
0xf04789c78ac0d55ddbd63e0aa68f84a6d652c7ab,0.11004565,0,0.11004565,
0x026832020424206387c360f39b03c18add66b5a3,0.11004565,0,0.11004565,
0xeceef495e468cc6849703d60076c55987565d01b,0.11004565,0,0.11004565,
0xc7ca58801a35f827ca8e9849addab6add491a319,0.11004565,0,0.11004565,
0x8de19d6156adb37a123c70625b53ee4094664572,0.11004565,0,0.11004565,
0xe8e9bd410cd476be8cfa2e544bf25231560bfe09,0.11004565,0,0.11004565,
0x3e60da491d5302ef44964dd39ccbbd3b43d72c43,0.11004565,0,0.11004565,
0x774b9196d738e983b5509f21d06ca9a4da66c69a,0.11004565,0,0.11004565,
0x3b7d87fc6a82bf9ed32202af9a89e524e268fd16,0.11004565,0,0.11004565,
0xe5f180beef3c76ce1bbe3649ff25608e65e706b0,0.11004565,0,0.11004565,
0x09b0bf8f2a54edf885a93ffec072c7ab99f56a9c,0.11004565,0,0.11004565,
0x67c33f9c008d2201ddb88d8641ae504b887fe421,0.11004565,0,0.11004565,
0x5034872897f482637712b4671396e82681d137ec,0.11004565,0,0.11004565,
0xf32d7ac08a5b1e0f4e815326b4c295e726a0fc9d,0.11004565,0,0.11004565,
0xe7ed51622b19d05454184f896988e96392753ad1,0.11004565,0,0.11004565,
0xa898d89a936db587414075e7a6030d178dc3b7ac,0.11004565,0,0.11004565,
0x1b530adb2dda584f98560f6936b68f97b86c744f,0.11004565,0,0.11004565,
0xc652a35146a3b4e0747d33d020ec59e0da52488a,0.11004565,0,0.11004565,
0x5881d56dc352690c5914cde794072b7da274d8ee,0.11004565,0,0.11004565,
0x518eed5df94170996c252c402c2a12a77b78d1e0,0.11004565,0,0.11004565,
0x93b8f649b06e7e102a2a48bb2b06eb9ff93a572e,0.11004565,0,0.11004565,
0x06d1f03b1d52c542f952efec6dc6f760d17c4ac9,0.11004565,0,0.11004565,
0x26bd9f73a9cbf808c7cee4dbde44dba6d05e4480,0.11004565,0,0.11004565,
0x3fc59e59ca3ec652a0470b0516aa7c6717775d84,0.11004565,0,0.11004565,
0x2e524ecd6e3815a1722f73b95156ee37968a8058,0.11004565,0,0.11004565,
0xb4d66ca5ad94544336069cee0b29a1b7c6cae18d,0.11004565,0,0.11004565,
0x3c29d619267a50a01f18ed3b9f239c07aaf69403,0.11004565,0,0.11004565,
0x9333bf67ed27211bd4372cc8ffe7cf8d9ae32722,0.11004565,0,0.11004565,
0xe982bf78f17eb3a1e24528f766663fb1743dd7ca,0.11004565,0,0.11004565,
0x195dce53bd840300758b02f4395499c188af857b,0.11004565,0,0.11004565,
0x8bd9af56c0df848f898f071c3945d0937d143350,0.11002629,0,0.11002629,
0xfdb3971db79826766dcaf35149db8368543ef633,0.11002629,0,0.11002629,
0xbe469b1836ba436f7cb35cefe543913769ed3b2d,0.11002629,0,0.11002629,
0xefdf287124e46d8de3345287970e750f9b518ea6,0.1099989,0,0.1099989,
0x1ec2d54105322a048a5402f9da644e1de24043b0,0.1099989,0,0.1099989,
0xb197b7d22f5eb9c7299f73df6b7a7cd79db7fe2c,0.1099989,0,0.1099989,
0x46c1c86849fc48a89fabaed08813793c86990900,0.1099989,0,0.1099989,
0x42137501b6cca69c7907ffd1ed6bbee5f8b64421,0.1099989,0,0.1099989,
0x250a927b688d9fbef25e5caaa15b8b3faeb2a0c5,0.1099989,0,0.1099989,
0x721a4f9dbb2706dea133ae7270d7d44e64ef88ca,0.1099989,0,0.1099989,
0xf38ced2fcf49a81f364724e1d78a7e04ba599227,0.1099989,0,0.1099989,
0xcc735f68d5644fd1f220cb7269fa377d911707c6,0.1099989,0,0.1099989,
0xdd1ad49c944311a500955e12a0e753d7082f5d7b,0.1099989,0,0.1099989,
0xf2889a04cd6233661f6a6555bac003591cf981e5,0.1099989,0,0.1099989,
0x8bfb5b1ae8fb2626e43cf3b5dd19f98e7a41b7b2,0.1099989,0,0.1099989,
0x95045d3955edd10fd74e0f8dd2fe5633a7f830e9,0.1099989,0,0.1099989,
0x19d1c9c5ce647f528c68b01ae87c890b277535ff,0.1099989,0,0.1099989,
0x4754365cc39a6402f768ec28105bbea00816726d,0.1099989,0,0.1099989,
0x58da8f9afadb727bc0f55a17a316e4e8744cf774,0.1099989,0,0.1099989,
0xe0a0d6390055117b27ba0ff97c1dcfc7646e5781,0.1099989,0,0.1099989,
0x14c0c8b2508598c87d9b1a2bbd3d60126c9a1587,0.1099989,0,0.1099989,
0x6f3adaa687d8619500ec4e5355335455a0190c6a,0.1099989,0,0.1099989,
0x69a9e5db7a87ab4d4d5058ab589ef88c27744ed9,0.10999461,0,0.10999461,
0xb2b98bb8b2af8a45a02f6b31e3f855c406916dc8,0.10999461,0,0.10999461,
0xccb129f66c55934385503fe015811800117c8a11,0.10999461,0,0.10999461,
0xa4be2faa495653dd70141e2ab7d7957e51b43c91,0.1021122,0,0.1021122,
0x00137cc9dd4647fbd381ddf166848a3fc85d04cd,0.1001548311,0,0.1001548311,
0x1b6e46b2875ea0b30c43d9c0be5027c03c62fa56,0.1000941,0,0.1000941,
0x5e1faa6f0d5d9e71c6094ec1ab3031a0a2049199,0.1000883,0,0.1000883,
0x2f65601417fcd707d6c8d422f4b0febc5c9382b2,0.1000754264,0,0.1000754264,
0x6a5088a974470cfa0cad87567075f2eff3491b72,0.1000535,0,0.1000535,
0x62b63d163e6e86334e85f01a86fcd3445f9f7cad,0.1000440475,0,0.1000440475,
0x3883657cd8eef86f0c469bf3cd54f2168784bb94,0.1000440475,0,0.1000440475,
0x2f7c9d1e48310b9b98667cc440d0276065e2178b,0.1000315,0,0.1000315,
0x07801f194867cd0538a78fb594e6ae844796100f,0.1000315,0,0.1000315,
0x17d5922cc5ee0041818cb955bb20b4d20689c76d,0.1000315,0,0.1000315,
0x24f9e1ef91f6d8ea7feb87b08afa1313b57c6845,0.1000315,0,0.1000315,
0x65764392717ee6490dad523d514b373d6e9b72d6,0.1000315,0,0.1000315,
0xd51dc27952c7ec009c22bd9e434ddd5e126a910e,0.1000315,0,0.1000315,
0x70d23185048623b47ab3a0b8cad284a3e846c731,0.1000315,0,0.1000315,
0x31a1d7c8e58721a428c200f4350b78d76843f89d,0.1000315,0,0.1000315,
0x67433a281a017275880ac51d3eca75e6501324f2,0.1000315,0,0.1000315,
0xc112de3402b2a163f87f88b1c3e1ef14bd3ee5fe,0.1000315,0,0.1000315,
0xfa03113fca621aaf3e2cb59128921f9ce8a9eac4,0.1000315,0,0.1000315,
0x89d33eefa4f0f1a9226f88bd442ba3a571bcec9b,0.1000315,0,0.1000315,
0x881daa8c097daa18554a8cca1466fce1346209ed,0.1000315,0,0.1000315,
0x4a1c2318da18e166d755a75033fed68729292bfe,0.1000315,0,0.1000315,
0xb8247c55fe3ebca4e50a53bf40d286d831369f0e,0.1000315,0,0.1000315,
0xe0011ada3e18bdc2ac022166e33ab67cd7cd2ed9,0.1000315,0,0.1000315,
0x45fdbdb397081fa3df5dbac4f39b7f5c0409112d,0.1000315,0,0.1000315,
0x9105bd348c74aa4ed2c950da53bce53898e6be3e,0.1000315,0,0.1000315,
0xde3045be837aa91f21402b8f9cc8411a17cd2889,0.1000315,0,0.1000315,
0x3bf1c35ae01a822cfe499f9efe5ae13df5f66ea7,0.1000315,0,0.1000315,
0x9249051ff70efad0bbad5941f496d3236b92e250,0.1000315,0,0.1000315,
0xce89452b15adfcbfa079d630c589ac069fe6a003,0.1000315,0,0.1000315,
0x5c1a167cb87b3612e97c24ab96e8594beebaaf58,0.1000315,0,0.1000315,
0x405c063421f27fd43ac2637bbce09e6595572207,0.1000315,0,0.1000315,
0x9cb3eca6355721bfbde7be04c26b9c45919c34bd,0.1000315,0,0.1000315,
0x06d10bd2a430d3b04f7b02ae80b88f506934dd9c,0.1000315,0,0.1000315,
0x5d49d7cbb5d17b40f177ab6b21cf79e80d6df152,0.1000315,0,0.1000315,
0x8aeb341023900515ecbb425528144cf3befeb4c2,0.1000315,0,0.1000315,
0x94bde5a66c8cb3fa7023d6f4fddf01c407d7d8fa,0.1000315,0,0.1000315,
0xb8d32fa477b3c3fd4ec2c094d638ec0b38997a39,0.1000315,0,0.1000315,
0x27806cf6294d1b5785e7a76b4a9059d49a9188cf,0.1000315,0,0.1000315,
0x6c8b27e2e416059211904457968be7493252f70b,0.1000315,0,0.1000315,
0x95624c82eb3cdb3fb333cd98b091b804ae311639,0.1000315,0,0.1000315,
0x90f27861de6a2d11cd2a1d7338a4896d3ab74106,0.1000315,0,0.1000315,
0xbec97623ca334f518a8dc7f42730b8817313f6a2,0.1000315,0,0.1000315,
0x9dd2a042d9cf58283dc26e709487fb97f27f3b41,0.1000315,0,0.1000315,
0x74b230dcb20350bb1b8f2869a61ea5f1c7e011c0,0.1000315,0,0.1000315,
0x8ac9356ceb50bcbce50d7dcf3b23c8fd31d30786,0.1000315,0,0.1000315,
0xd0d863c63da4d3712905630d88f90e3b02449de1,0.1000315,0,0.1000315,
0x297dec68eed263b5ed8df85a4a65289618db858e,0.1000315,0,0.1000315,
0xb86df6a27bdb2feeb1e3806a17b819b228c89531,0.1000315,0,0.1000315,
0x5feb3e3e2bc99f97b69d2babca3a4952b86cd6da,0.1000315,0,0.1000315,
0x69772655c1b088aad1e4a86b370e165910d239c8,0.1000315,0,0.1000315,
0xf21782d02dfdfcd9a4d1fd3553d09578afe34484,0.1000315,0,0.1000315,
0x840aa75be09b433e49afa2895b535dce8087b5a0,0.1000315,0,0.1000315,
0x4ef00fb919af7ebf6f5fb4bdfe74fef594039bb3,0.1000315,0,0.1000315,
0xeb8f612cffcca08e7a438fadf1f875ad8f8ebb16,0.1000315,0,0.1000315,
0x8a38a505ccd8df4e3b5da7f252d060fe38034b97,0.1000315,0,0.1000315,
0x43b22b33b1cfa1b9ee9dece4dd8ec255b2fb2b37,0.1000315,0,0.1000315,
0x0fe5bc67b2ad370b743b1a566819f99d5c4712d7,0.1000315,0,0.1000315,
0x407fc685926fc2e93f518e247b966001811bd0cb,0.1000315,0,0.1000315,
0x8cfe60621bcc7666c36337ddb269d8ee27a50dea,0.1000315,0,0.1000315,
0x0f8ded10422823e545b20b71290db8f9dc9ecbbf,0.1000315,0,0.1000315,
0xd7a0175c1fe8b71e149f627aa777cf4afdd56049,0.1000315,0,0.1000315,
0x33539adc824ea9d7422934b3882c75b399a23d6e,0.1000315,0,0.1000315,
0xb9f4fc49517fa48f76d78fcabf0b24b180020487,0.1000315,0,0.1000315,
0x2d5a5d17be23395ec4c86dee085b427b1607745f,0.1000315,0,0.1000315,
0x581c81310a8aa053895bf58cf7e82bbff17009b8,0.1000315,0,0.1000315,
0x6e278c7c5bbd26ac72f71b541c7c66c08cfb60ec,0.1000315,0,0.1000315,
0xea237798cd1d17282128d99101fcf6ecb9a5586f,0.1000315,0,0.1000315,
0xd86c1a2a301adcea964ed4eae91c0f33e0ed56a1,0.1000315,0,0.1000315,
0x866b7c5cea05a57fd18e96540818c18ed598e6c1,0.1000315,0,0.1000315,
0xda59f801db3650c684b71eae9b797efab2a00d82,0.1000315,0,0.1000315,
0x0f3263e0032b0189dc6bd3c10a284107d38e88f2,0.1000315,0,0.1000315,
0x9c392647c779d4b8670a6855706e620e0c639ace,0.1000315,0,0.1000315,
0x479815790b04221c254df1c4735b0b85401662af,0.1000315,0,0.1000315,
0x65cdf726ce148d3391867a8745132e751f4f8312,0.1000315,0,0.1000315,
0x67260be5e2306117215c2e7d7d8d9f0758d34a1c,0.1000315,0,0.1000315,
0x025445530d6185c2dcf102acbf77f0962b84bf37,0.1000315,0,0.1000315,
0x64ea4abf5d28e71fa42d567f5d61b7c062994130,0.1000315,0,0.1000315,
0x20c522dbe4a3631c4f3e5f2ccab51657c083b5ba,0.1000315,0,0.1000315,
0xeca27956f3fd17f6ea62621ba4d97b07948e3772,0.1000315,0,0.1000315,
0xbe853d4b8b8d995ec8455e8c0f53dc191c6d8b0e,0.1000315,0,0.1000315,
0x827e67ca2a3a1f24315e583a7ff37e1bbaf4b120,0.1000315,0,0.1000315,
0x4116ed4f71d61b11744625e5e1cb7ea353683b0b,0.1000315,0,0.1000315,
0xa6b0df49d162d79dfd5f3ee5493b934c4472889d,0.1000315,0,0.1000315,
0xe1558f984cdf7febd8419891cd8fb2a1b791adf5,0.1000315,0,0.1000315,
0x8d30cae0dce45de382bffda541f4b4509214dcd1,0.1000315,0,0.1000315,
0x056ba362f83110567021f498362e200ef6c69024,0.1000315,0,0.1000315,
0xd765ac1d3654643f184a73d48bf3ee4ec3606842,0.1000315,0,0.1000315,
0xbe4aa99a2d9ed91fc8e9d85a252a0b8ab482c7d2,0.1000315,0,0.1000315,
0x7c702c421186c1aa8e5343e04f70b151d5f7b583,0.1000315,0,0.1000315,
0x16fffa7ca640a5d7485fa56e06d135ec2e331241,0.1000315,0,0.1000315,
0x53043382e7695326ccc507be1cceeb21a6702bc3,0.1000315,0,0.1000315,
0xe331773669da9dca1c04ef45aea6570ffc939036,0.1000315,0,0.1000315,
0x0c7c58f577eb4836b12f3c1d24b4132d3531841e,0.1000315,0,0.1000315,
0x171a79c2ca57c8db4ebbf43c458f43a6194d92a9,0.1000315,0,0.1000315,
0x97e5ddc55ada69ba0614d90ee7004260e0290f78,0.1000315,0,0.1000315,
0xb014dcff5f8c1364e424c7d84918924934d9cf2e,0.1000315,0,0.1000315,
0x835a5f0f4cc7c62845d6cd56f94088542d5ac642,0.1000315,0,0.1000315,
0x26781cad053d3a2047fbfb6813e432c218f720fb,0.1000315,0,0.1000315,
0x153b648ad6a8f83bdfa4bb5adc041d7a87f6fa79,0.1000315,0,0.1000315,
0xb169f8da04c8131d7e4ca8f429038e3397ff6415,0.1000315,0,0.1000315,
0xace7ab281aa6b4f3ddb72516e4af12fcdc498f87,0.1000315,0,0.1000315,
0x61ce6d329e7497796c2fd7fcab70447f9baa0cb7,0.1000315,0,0.1000315,
0xbcd178449d01299e8e86f2c5357ed6932b9c2407,0.1000315,0,0.1000315,
0xf1b26017e174a63a5a889246576cbfd4d34a8da7,0.1000315,0,0.1000315,
0xba79bafca1c734895400f0f80e1c9ac214565f37,0.1000315,0,0.1000315,
0xa7b15a691dba9f09f36fa56660d0264f0d0239ea,0.1000315,0,0.1000315,
0xb68c868403654fed455cdf42de3740b176a32f66,0.1000315,0,0.1000315,
0x05782d65ce553c1f686464640ef82dcc70f314d3,0.1000301992,0,0.1000301992,
0x96ba80d249dfba55ac923eebe72dcdc59dd90fb3,0.1000232,0,0.1000232,
0x1612d8aa53d92d7e659934bf3f2e746c475fa4b0,0.087264,0,0.087264,
0x96a48dbdfc1830fd89cf5338de2937141e662307,0.087264,0,0.087264,
0x916f1ea738fe9052df7b680a77a7dda4bed7164c,0.087264,0,0.087264,
0x0c04a562ec2cc3b279ef73280b070f459696cb4a,0.087264,0,0.087264,
0xe1f029550640f0ef969bbac940799a476de352dd,0.087264,0,0.087264,
0xa92c4ec08f0700c7422b9b9262fbd3ebce0a1184,0.087264,0,0.087264,
0xb6dfa42578b4b256b719152276f74c766dd20236,0.087264,0,0.087264,
0x56ef71761487ea054bc78e7b1e4854a70d86cafd,0.087264,0,0.087264,
0xc305b8cf5ef50ef1fd7bac502e1ba7fa9eeb330e,0.087264,0,0.087264,
0x65d8cd5f77ec9df06ab9264f9a17d5454f190304,0.087264,0,0.087264,
0x2acfa3662dbc720a0fb4300a0681575254ea10af,0.087264,0,0.087264,
0x29c0a181a3caee611cffd34db08775a405a9c341,0.087264,0,0.087264,
0xcd4ecf96b3ea21c14f4bb1db9a6c6e4792959325,0.087264,0,0.087264,
0xc82c374d3af9bd87b122842650c849f0efda6279,0.087264,0,0.087264,
0xfa1f416430655290c87d26f6cf430d33852aef0a,0.087264,0,0.087264,
0x3e5fe8b955afc1044e18ce1d6556b909d18c5339,0.087264,0,0.087264,
0x6223d1c5d053a517bf23e6db450775635f61118a,0.087264,0,0.087264,
0x356aa726b6210a93e49c71165407e3784a9b4a06,0.087264,0,0.087264,
0x1bbff4f8dce0ef224675d55388c8036ef76a574c,0.087264,0,0.087264,
0x17d06008da21da089cc5a7ec9c2bceca6bb56853,0.087264,0,0.087264,
0xcb15e95a4187d15c004c20fd81d2f76498d160c8,0.087264,0,0.087264,
0x31a39d902b4410cdb54904ba7d4958eeda465f0c,0.087264,0,0.087264,
0xd43a38b7e307701fd0f102d5e25ea661537c22f0,0.087264,0,0.087264,
0x6e46f936035c863f166ecfbda83e825d381853d0,0.087264,0,0.087264,
0xf1b8ac7ab669eac3a8c72444362d6e2e76dcab76,0.087264,0,0.087264,
0x25a92ba3e3bfeea80dca97c8fe23b3983986a840,0.087264,0,0.087264,
0x453c7ce01022cd45a7aaabb15108640ec57ff596,0.087264,0,0.087264,
0xbe6842630ea5fa936702e0edb0ebd9a2f7c09317,0.087264,0,0.087264,
0x0e38ad2b8197c455fb92e23ad12bc668d413af52,0.087264,0,0.087264,
0x25ef5157a6a2814ed0b80df47b8ee92103725f25,0.087264,0,0.087264,
0x08bd4c2417f978cba8bd6143841e6d8dc9dd6755,0.087264,0,0.087264,
0xf59c9ac96fd287a7c8f81ca97213bad4c9864a85,0.087264,0,0.087264,
0xa1aeda2d6fe739fd06bb48baf47c7edd4f1ce2d9,0.087264,0,0.087264,
0xc106193ae2862a94420cf2ea863aead15f7569eb,0.087264,0,0.087264,
0x8b8a3c927a48ab010af21b1d22676336a890f5a3,0.087264,0,0.087264,
0x377f2dc1a9198b296872d142a738b50ff3447de6,0.087264,0,0.087264,
0x5e0e3dc8ba4fa5a4f97d01714d087322b9207c16,0.087264,0,0.087264,
0x32444218ddfd6c5d59cea08320ce053dfd99bb35,0.087264,0,0.087264,
0x4ce4168ad74801be090d767ee8df5ff990550bfd,0.087264,0,0.087264,
0xa26d1efe9e6c977a8f068192821b67a577cf7d46,0.087264,0,0.087264,
0xc79123bbad0af978bbe4af2b454d390e439c54d5,0.087264,0,0.087264,
0x3fa1ca51d3fa82ba8edbf473ba1967e4c1a61456,0.087264,0,0.087264,
0x810154e56377d55a819f48dbf7f5b9e21b061eba,0.087264,0,0.087264,
0x0f8344ffeb8b98327f0b254dfcbd612543fd4079,0.087264,0,0.087264,
0x78d0f741ca88bd9b4d932b1a4b1a9f6ca3450b26,0.087264,0,0.087264,
0x0d67a8942596eeef5c4b026e25ff39ba4bc4810c,0.087264,0,0.087264,
0xdfc9a156bd40ec8ac627e32ef8506cea52718e80,0.087264,0,0.087264,
0xc0abb279e7aa203f931c34e5ebcf5e2a955b68f9,0.087264,0,0.087264,
0x052698cc10a2db9b7e77c23f3b3bf4e4a8a6925d,0.087264,0,0.087264,
0x69f3daec046b69e3e77190aa42dcf8b01f6092c1,0.087264,0,0.087264,
0x6db9e1c199a6f5401a60c63ab7b5a06a68c5b1b7,0.087264,0,0.087264,
0xf57a12612039a129b6ff4c629487b2ea90c5512b,0.087264,0,0.087264,
0xdadbd1f67712e700af29accbb2f84841f71e0a6f,0.087264,0,0.087264,
0x598df749fe982313c6482d73143d3599fba67cb1,0.087264,0,0.087264,
0x45a82b3d2e93670867b4df4bb01c5a3591cfa422,0.087264,0,0.087264,
0xe84b9c066528b7d961321d4657ca9bb817a40aa7,0.087264,0,0.087264,
0x5116ccf1e9030754a6fd4ac6ae38623a08ea7da0,0.087264,0,0.087264,
0xd15ad65e97119365c9106fc1a69cabe6a4cb91e0,0.087264,0,0.087264,
0x9c777bd8ac19a0b8fded9fc415cc3fc96bf8d467,0.087264,0,0.087264,
0x039e89f6bcc0b0f8cf35331963e61e78576d64a9,0.087264,0,0.087264,
0xfd3032b9fc5738c40be36281728f3f1f109512fe,0.087264,0,0.087264,
0x01f69c82646e0cd9b45c781af37b47012965158c,0.087264,0,0.087264,
0xf40323c6eb6ba7aef5d355f39b2fc17e24d46011,0.087264,0,0.087264,
0xe0fec4b6f59505b39c6a92a0559ebc1533aee0f9,0.087264,0,0.087264,
0x1bec753117210d2c831a2deda81e7f0cd7891f90,0.087264,0,0.087264,
0xa3fba69f41d732f1056c462053d860f34de2ae65,0.087264,0,0.087264,
0xeb67fb6ca027e57447399ee8b3437410910ec045,0.087264,0,0.087264,
0xa627fe57623ba3d2c6cccda1a131fddd66556f15,0.087264,0,0.087264,
0xc2bb3c3671cd10debff6f9d02faf3325a407dde7,0.087264,0,0.087264,
0xc26cf820f8ad23f6da6cd538ad7967636a1dae64,0.087264,0,0.087264,
0x632404ac2abc49b1016bbc459ab1ce78a1258ced,0.087264,0,0.087264,
0x9c36be8eddb416fa864057b2f538bc41ab9ccff1,0.087264,0,0.087264,
0xb10825392cbe6c6ef150a7af8ab5f022561619ea,0.087264,0,0.087264,
0x6a4e10b0c8bc06ceb54cf4fc8cae805d436da2eb,0.087264,0,0.087264,
0x24844a5149af5a023a2662e3ed8c4c4a45cbc12d,0.087264,0,0.087264,
0x11be9f7fea23466afede905581d07892ba0ea17f,0.087264,0,0.087264,
0xaf1316294f8a3b2b8393e0709f04e8d17ca9d0c7,0.087264,0,0.087264,
0x950f89ab77362440d583d7784599216f0dc54ffd,0.087264,0,0.087264,
0x3a6725e45b335526b9cae325ca44778eab7c3535,0.087264,0,0.087264,
0x2f28c4c5956aca19126448c861637aa59909b442,0.087264,0,0.087264,
0xf05c9b985e4d32566221effb96e5dad8945103c1,0.087264,0,0.087264,
0x156257383e1980aca0e8d78197faa3316800d7d0,0.087264,0,0.087264,
0x5a99e3fd9dbc633dd7b54ba738a218343ca11701,0.087264,0,0.087264,
0xa0092a4a05e7aec4b0c50f0f4ec6617f13e8fe5a,0.087264,0,0.087264,
0xce78ea1764dde584b01c120374f950a488ff2730,0.087264,0,0.087264,
0x68aad349587666f14fa19847d7a0b86138598363,0.087264,0,0.087264,
